timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
2024-11-24 21:00:00,657.7,658.0,654.35,654.83,4443.781,1732482899999,2917173.57110000,7998,2083.38000000,1368667.72361000,0
2024-11-24 21:15:00,654.83,656.88,654.47,654.75,3396.739,1732483799999,2225631.42199000,6773,929.56000000,609127.63777000,0
2024-11-24 21:30:00,654.76,655.7,653.68,655.65,2353.61,1732484699999,1541834.51120000,5390,1091.06700000,714746.74056000,0
2024-11-24 21:45:00,655.65,657.47,655.01,657.29,2202.667,1732485599999,1445455.49182000,5959,1131.68700000,742694.82202000,0
2024-11-24 22:00:00,657.29,659.5,656.7,658.65,2946.492,1732486499999,1939838.46979000,7098,1755.01000000,1155541.44053000,0
2024-11-24 22:15:00,658.65,660.93,658.43,659.94,9268.921,1732487399999,6115384.41364000,8261,3690.55600000,2434902.00331000,0
2024-11-24 22:30:00,659.94,660.84,657.32,659.47,4110.607,1732488299999,2710030.31506000,8188,2474.88900000,1631454.17094000,0
2024-11-24 22:45:00,659.47,661.8,658.5,661.65,2990.566,1732489199999,1974626.00585000,5334,1570.43400000,1036967.95421000,0
2024-11-24 23:00:00,661.65,663.5,661.04,661.49,8955.312,1732490099999,5927980.13937000,10627,6012.98800000,3979781.59700000,0
2024-11-24 23:15:00,661.49,662.9,659.7,661.28,6330.807,1732490999999,4185615.34605000,10236,2319.32100000,1533759.29442000,0
2024-11-24 23:30:00,661.28,662.64,659.0,660.24,4758.121,1732491899999,3145328.38611000,11836,2073.42400000,1370897.51243000,0
2024-11-24 23:45:00,660.24,661.44,658.45,659.65,3340.067,1732492799999,2204057.28736000,10648,1531.02100000,1010238.65948000,0
2024-11-25 00:00:00,659.65,661.74,656.9,659.83,5553.414,1732493699999,3661658.66618000,16446,2619.60100000,1727200.92617000,0
2024-11-25 00:15:00,659.82,663.15,658.8,662.23,6927.801,1732494599999,4579888.98300000,21282,3003.38500000,1986023.74586000,0
2024-11-25 00:30:00,662.23,662.8,656.3,658.7,4318.22,1732495499999,2847168.52999000,18579,2132.21000000,1406326.62980000,0
2024-11-25 00:45:00,658.71,662.18,658.21,659.32,2644.32,1732496399999,1746776.78645000,8087,1541.76100000,1018569.53060000,0
2024-11-25 01:00:00,659.33,660.39,654.1,655.2,5924.297,1732497299999,3886228.52180000,22800,2327.40400000,1526408.83456000,0
2024-11-25 01:15:00,655.2,655.7,646.39,649.6,14089.673,1732498199999,9154428.57062000,28672,4940.13800000,3208641.73920000,0
2024-11-25 01:30:00,649.6,652.59,647.46,652.59,6330.779,1732499099999,4115713.22275000,25586,2772.69600000,1802679.22537000,0
2024-11-25 01:45:00,652.59,653.47,650.06,653.0,3329.059,1732499999999,2170660.58556000,11650,1872.76600000,1221060.76084000,0
2024-11-25 02:00:00,653.01,656.9,652.86,653.53,7003.391,1732500899999,4584182.57524000,17077,2844.82100000,1862652.61001000,0
2024-11-25 02:15:00,653.53,656.48,653.52,655.59,4371.229,1732501799999,2863780.53111000,15839,2233.33800000,1462695.28921000,0
2024-11-25 02:30:00,655.59,657.16,654.45,656.54,3389.021,1732502699999,2222787.69376000,9182,1625.59700000,1066130.88329000,0
2024-11-25 02:45:00,656.54,656.76,653.02,654.43,3248.843,1732503599999,2128112.18914000,8311,1229.03300000,805173.81560000,0
2024-11-25 03:00:00,654.43,655.58,653.5,654.66,3087.986,1732504499999,2021748.52013000,11436,1531.10700000,1002533.12341000,0
2024-11-25 03:15:00,654.67,658.68,654.6,656.52,7112.078,1732505399999,4674764.31417000,15513,3867.93400000,2542504.29412000,0
2024-11-25 03:30:00,656.53,657.8,655.2,657.78,2997.79,1732506299999,1968430.48266000,12789,1526.96300000,1002506.75837000,0
2024-11-25 03:45:00,657.78,660.0,657.57,658.73,2730.016,1732507199999,1798779.19214000,11114,1557.88700000,1026642.12190000,0
2024-11-25 04:00:00,658.73,662.57,658.26,662.2,4338.303,1732508099999,2864432.37007000,13462,2615.42200000,1726558.00906000,0
2024-11-25 04:15:00,662.2,662.3,658.0,658.83,7528.42,1732508999999,4963852.38877000,23478,3031.38600000,1998872.60830000,0
2024-11-25 04:30:00,658.83,658.88,656.73,658.27,4237.573,1732509899999,2787474.16405000,17371,1974.05800000,1298499.38720000,0
