timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
2024-12-31 21:00:00,93564.01,93757.58,93563.11,93707.3,76.25536,1735679099999,7143830.40620340,11248,45.30317000,4243751.35558580,0
2024-12-31 21:05:00,93707.31,93727.27,93506.64,93555.91,37.2963,1735679399999,3491785.26773930,7921,14.01372000,1311611.04174910,0
2024-12-31 21:10:00,93555.9,93598.69,93504.67,93567.29,25.18625,1735679699999,2356170.75987340,5718,11.67496000,1092146.03112060,0
2024-12-31 21:15:00,93567.29,93626.39,93519.43,93620.21,29.71764,1735679999999,2780311.49144700,6084,12.56380000,1175369.94050980,0
2024-12-31 21:20:00,93620.22,93773.77,93591.04,93726.23,26.06551,1735680299999,2441810.41138520,5708,15.86053000,1485843.39241250,0
2024-12-31 21:25:00,93726.23,93735.79,93566.46,93609.85,20.81548,1735680599999,1949296.66400520,5579,7.43777000,696423.55237840,0
2024-12-31 21:30:00,93609.84,93780.0,93599.98,93742.0,24.10979,1735680899999,2258918.02565290,4781,12.72475000,1192105.96062000,0
2024-12-31 21:35:00,93742.0,93961.97,93730.76,93961.96,30.0085,1735681199999,2816491.35897670,6691,17.51828000,1644139.41235300,0
2024-12-31 21:40:00,93961.97,93964.15,93883.29,93920.5,23.51015,1735681499999,2208008.19133640,4859,10.08748000,947313.89202100,0
2024-12-31 21:45:00,93920.49,93920.49,93826.74,93879.34,15.19884,1735681799999,1426503.60906670,3538,7.83089000,734903.81962380,0
2024-12-31 21:50:00,93879.34,93879.34,93855.49,93863.99,11.49295,1735682099999,1078818.39173060,1615,7.66578000,719563.62103790,0
2024-12-31 21:55:00,93863.98,93940.0,93863.98,93899.68,17.87038,1735682399999,1678178.67273360,4450,8.00085000,751322.25920090,0
2024-12-31 22:00:00,93899.67,93899.67,93793.2,93793.21,23.78621,1735682699999,2231910.55756830,4813,16.96397000,1591737.38537440,0
2024-12-31 22:05:00,93793.21,93793.21,93716.91,93716.91,22.36522,1735682999999,2096443.09279770,5385,10.80312000,1012587.70967470,0
2024-12-31 22:10:00,93716.91,93757.58,93696.97,93757.58,14.22511,1735683299999,1333088.18154080,2928,7.89133000,739536.49783100,0
2024-12-31 22:15:00,93757.58,93828.35,93679.57,93731.6,31.79412,1735683599999,2981093.33459490,6517,16.11861000,1511120.22366040,0
2024-12-31 22:20:00,93731.61,93731.61,93569.7,93570.0,33.3325,1735683899999,3121131.79033910,4257,9.49317000,888971.26558710,0
2024-12-31 22:25:00,93570.0,93722.24,93570.0,93722.23,19.04521,1735684199999,1782958.64932640,4405,15.54871000,1455541.97186820,0
2024-12-31 22:30:00,93722.23,93724.73,93603.35,93672.84,19.25578,1735684499999,1803665.49955390,3370,7.00950000,656374.93503520,0
2024-12-31 22:35:00,93672.84,93752.14,93632.0,93752.14,18.41486,1735684799999,1724887.81630010,2815,8.27049000,774680.78337050,0
2024-12-31 22:40:00,93752.14,93833.46,93752.13,93782.13,15.23729,1735685099999,1429201.73063930,2714,9.73156000,912740.60567940,0
2024-12-31 22:45:00,93782.13,93790.79,93776.3,93785.16,18.10451,1735685399999,1697919.00547900,1494,12.45929000,1168486.72929810,0
2024-12-31 22:50:00,93785.16,93785.17,93511.62,93526.81,29.61188,1735685699999,2771700.51470520,4881,7.22210000,675877.73750450,0
2024-12-31 22:55:00,93526.8,93606.78,93375.58,93488.84,70.36003,1735685999999,6579641.10852080,9538,40.66269000,3803196.69919210,0
2024-12-31 23:00:00,93488.83,93569.44,93388.81,93417.68,53.52697,1735686299999,5003101.69360850,11142,19.96304000,1866000.89624550,0
2024-12-31 23:05:00,93417.69,93636.0,93375.38,93635.99,34.05222,1735686599999,3182909.68731360,10382,21.25827000,1987022.19569660,0
2024-12-31 23:10:00,93635.99,93756.0,93604.0,93712.56,30.20168,1735686899999,2829385.26039200,6177,17.40946000,1630918.92007620,0
2024-12-31 23:15:00,93712.57,93712.57,93656.02,93664.04,13.40954,1735687199999,1256264.47558600,3117,6.26637000,587047.40097270,0
