timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
2024-11-24 21:00:00,96826.48,96844.0,96591.17,96619.68,146.1667,1732482899999,14135186.83848980,26658,51.83444000,5011684.95185150,0
2024-11-24 21:15:00,96619.68,96786.96,96597.89,96712.4,251.81259,1732483799999,24353558.00508450,28073,177.21342000,17139561.65360610,0
2024-11-24 21:30:00,96712.41,96888.29,96652.02,96868.75,231.55127,1732484699999,22408347.39970860,24634,163.60877000,15832626.68169000,0
2024-11-24 21:45:00,96868.76,96997.32,96817.68,96974.89,156.14795,1732485599999,15131749.48072450,20998,95.36721000,9241671.99013900,0
2024-11-24 22:00:00,96974.89,97466.07,96974.89,97437.54,341.12775,1732486499999,33161063.39470440,48554,223.38815000,21710982.09775040,0
2024-11-24 22:15:00,97437.53,97801.49,97437.53,97560.0,507.75162,1732487399999,49547764.95072100,51153,220.43948000,21511593.59384690,0
2024-11-24 22:30:00,97560.0,97760.0,97334.78,97620.33,418.07333,1732488299999,40782226.84173060,49123,192.74350000,18802676.73214750,0
2024-11-24 22:45:00,97620.32,98000.0,97509.3,97999.99,232.75356,1732489199999,22757864.31551370,28540,127.49283000,12466776.35044500,0
2024-11-24 23:00:00,97999.99,98366.0,97918.6,98252.0,718.09452,1732490099999,70493981.75631400,71846,462.08997000,45364557.63513770,0
2024-11-24 23:15:00,98252.0,98369.46,97988.1,97992.01,351.85661,1732490999999,34528559.90415080,50905,192.89301000,18929701.88582080,0
2024-11-24 23:30:00,97992.01,97992.01,97531.0,97696.04,482.81199,1732491899999,47176622.21700500,74580,245.23371000,23962218.26345600,0
2024-11-24 23:45:00,97696.04,98041.14,97600.0,97900.04,419.86743,1732492799999,41084972.11647870,64035,202.26502000,19794290.03268150,0
2024-11-25 00:00:00,97900.05,97968.58,97654.11,97694.5,342.24051,1732493699999,33485438.53353180,73790,124.73160000,12202734.95956350,0
2024-11-25 00:15:00,97694.5,97913.49,97624.0,97624.0,206.56921,1732494599999,20195977.79254850,50157,78.75963000,7700487.73503880,0
2024-11-25 00:30:00,97624.01,97844.61,97518.28,97780.54,248.55148,1732495499999,24277423.03529870,65521,125.21538000,12231457.40628070,0
2024-11-25 00:45:00,97780.54,98050.0,97714.28,97714.28,241.5374,1732496399999,23650880.87282200,50436,121.29283000,11879272.68743670,0
2024-11-25 01:00:00,97714.28,97840.0,97518.13,97555.86,315.67258,1732497299999,30828515.27825000,86589,140.00404000,13670947.86192710,0
2024-11-25 01:15:00,97555.85,97628.0,96888.0,97081.61,462.42142,1732498199999,44933622.28404230,137698,193.62282000,18809210.37221310,0
2024-11-25 01:30:00,97081.62,97260.0,96914.21,97259.99,394.52869,1732499099999,38302031.11601010,111755,193.57113000,18790365.51207170,0
2024-11-25 01:45:00,97260.0,97325.59,97139.0,97205.23,190.71508,1732499999999,18544516.33734110,72311,94.31793000,9170743.64943290,0
2024-11-25 02:00:00,97205.22,97488.0,97202.53,97486.95,181.79098,1732500899999,17704559.92379380,57209,90.28509000,8792256.47321900,0
2024-11-25 02:15:00,97486.95,97714.28,97457.99,97594.01,210.23869,1732501799999,20517241.23608730,51636,116.29224000,11348256.84568470,0
2024-11-25 02:30:00,97594.02,97680.0,97392.57,97590.52,204.8461,1732502699999,19975231.79941420,51581,98.07271000,9562624.96658310,0
2024-11-25 02:45:00,97590.51,97616.74,97297.36,97368.63,175.7024,1732503599999,17128906.90702590,49768,69.46856000,6772577.41954170,0
2024-11-25 03:00:00,97368.62,97506.51,97339.16,97476.32,148.36299,1732504499999,14454840.32275160,40157,92.85167000,9046346.27967540,0
2024-11-25 03:15:00,97476.32,97785.0,97461.01,97626.17,180.14533,1732505399999,17596756.87764600,45255,95.00011000,9278097.03992930,0
2024-11-25 03:30:00,97626.18,97786.99,97529.74,97735.59,137.45248,1732506299999,13425299.70844070,49119,71.85977000,7019193.39270830,0
2024-11-25 03:45:00,97735.59,97898.81,97735.59,97898.8,197.48802,1732507199999,19321090.48473020,37354,134.89597000,13198195.99965940,0
2024-11-25 04:00:00,97898.81,98050.0,97832.0,98009.93,447.33997,1732508099999,43813575.77462450,49429,312.45002000,30602856.94961530,0
2024-11-25 04:15:00,98009.93,98009.93,97644.0,97730.44,248.52552,1732508999999,24300782.10000780,65065,86.13486000,8422063.86937850,0
2024-11-25 04:30:00,97730.44,97806.24,97689.65,97776.0,185.48431,1732509899999,18134382.92409090,34367,64.49755000,6305288.24913920,0
2024-11-25 04:45:00,97776.0,97800.0,97491.66,97800.0,227.19942,1732510799999,22186286.41042390,39168,67.26351000,6569849.46042590,0
2024-11-25 05:00:00,97799.99,97976.97,97776.39,97949.01,289.93047,1732511699999,28380331.16283900,44596,116.68157000,11422346.54913290,0
2024-11-25 05:15:00,97949.02,98190.0,97949.01,98130.01,506.05983,1732512599999,49635302.24333230,51462,336.31565000,32983663.70130480,0
2024-11-25 05:30:00,98130.01,98239.43,98000.0,98100.0,350.79652,1732513499999,34422335.22929310,50351,179.24651000,17590924.23621980,0
2024-11-25 05:45:00,98099.99,98144.0,98004.34,98082.69,275.31341,1732514399999,26996423.33646710,41702,112.03524000,10986231.03441310,0
2024-11-25 06:00:00,98082.69,98340.0,98055.2,98260.39,444.61586,1732515299999,43671194.17227770,44663,275.66755000,27078341.45557560,0
2024-11-25 06:15:00,98260.38,98376.99,98213.5,98252.47,427.42635,1732516199999,42018181.02569810,51970,254.07071000,24978249.77309310,0
2024-11-25 06:30:00,98252.47,98288.0,98123.25,98206.5,276.55724,1732517099999,27158643.29036060,52720,99.34540000,9756174.21881100,0
2024-11-25 06:45:00,98206.49,98234.5,98037.0,98082.86,168.47661,1732517999999,16528656.58072110,42576,68.08262000,6679224.10097780,0
2024-11-25 07:00:00,98082.87,98223.5,98044.85,98219.98,182.94745,1732518899999,17959928.09445140,26295,85.87152000,8429704.40119520,0
2024-11-25 07:15:00,98219.97,98271.63,97900.0,98040.97,375.92812,1732519799999,36863338.59156060,57458,136.51849000,13388354.31668540,0
2024-11-25 07:30:00,98040.97,98044.49,97796.0,97843.61,499.70025,1732520699999,48930198.32272520,54356,201.49543000,19729892.77152310,0
2024-11-25 07:45:00,97843.61,98095.66,97735.29,98047.34,324.41432,1732521599999,31770472.59300330,52002,173.77062000,17017407.74172900,0
2024-11-25 08:00:00,98047.34,98248.0,97850.0,98208.0,330.52446,1732522499999,32420735.37925640,44320,158.99808000,15598307.90204520,0
2024-11-25 08:15:00,98208.01,98263.74,98117.93,98250.83,356.47583,1732523399999,35011567.93622500,94384,196.88520000,19337572.88665630,0
2024-11-25 08:30:00,98250.83,98270.0,98080.0,98186.96,241.38301,1732524299999,23701537.89707690,89571,126.21628000,12392696.01913120,0
