timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
2025-01-01 15:00:00,708.02,708.84,707.0,707.36,1188.645,1735744499999,841647.33437000,4755,602.29800000,426510.89480000,0
2025-01-01 15:15:00,707.36,707.97,706.93,707.11,1161.62,1735745399999,821827.99344000,7389,359.10200000,254056.75090000,0
2025-01-01 15:30:00,707.11,707.69,706.39,707.2,1901.274,1735746299999,1343512.18143000,5495,1408.63700000,995361.39561000,0
2025-01-01 15:45:00,707.2,708.57,707.11,708.11,2278.515,1735747199999,1612577.38131000,7747,1640.40000000,1161038.35972000,0
2025-01-01 16:00:00,708.11,708.48,706.36,706.56,1927.322,1735748099999,1363073.86192000,6252,792.43400000,560499.31009000,0
2025-01-01 16:15:00,706.56,706.56,704.98,705.5,3076.721,1735748999999,2170799.05620000,6326,922.03600000,650619.31009000,0
2025-01-01 16:30:00,705.51,705.7,704.55,704.58,824.092,1735749899999,581138.32237000,4647,443.32300000,312627.88236000,0
2025-01-01 16:45:00,704.58,705.5,704.28,704.99,1094.079,1735750799999,771255.14021000,4046,688.42600000,485326.79557000,0
2025-01-01 17:00:00,704.99,705.53,703.47,703.7,1913.766,1735751699999,1348034.44325000,6674,1073.56700000,756326.04212000,0
2025-01-01 17:15:00,703.7,705.57,703.21,705.3,1930.898,1735752599999,1359713.36992000,5837,1142.08800000,804271.94710000,0
2025-01-01 17:30:00,705.31,706.0,704.98,705.33,836.424,1735753499999,589995.86207000,4500,341.30200000,240755.77722000,0
2025-01-01 17:45:00,705.34,705.89,704.98,705.61,442.514,1735754399999,312194.09289000,3691,285.31300000,201293.93424000,0
2025-01-01 18:00:00,705.61,705.89,704.45,704.78,560.823,1735755299999,395376.75038000,3694,256.53400000,180866.42701000,0
2025-01-01 18:15:00,704.77,705.2,704.16,704.62,1256.18,1735756199999,885013.31825000,3400,417.18500000,293939.39123000,0
2025-01-01 18:30:00,704.62,706.11,704.6,705.8,1708.916,1735757099999,1205744.37160000,5539,844.87100000,596084.97634000,0
2025-01-01 18:45:00,705.8,706.36,705.2,706.02,1160.314,1735757999999,818942.72037000,4559,689.00400000,486321.64976000,0
2025-01-01 19:00:00,706.02,707.0,705.79,706.33,1557.39,1735758899999,1100171.55368000,6860,1013.26400000,715737.68974000,0
2025-01-01 19:15:00,706.34,707.5,705.7,706.6,2266.683,1735759799999,1601339.35587000,5006,1835.55800000,1296785.78644000,0
2025-01-01 19:30:00,706.61,706.84,705.4,706.5,789.257,1735760699999,557434.81546000,5528,315.69400000,222971.62340000,0
2025-01-01 19:45:00,706.5,708.26,706.5,707.85,2213.186,1735761599999,1566433.92847000,6162,1360.57800000,962880.43936000,0
2025-01-01 20:00:00,707.85,708.89,707.82,708.61,1681.614,1735762499999,1191389.87358000,4517,947.90400000,671500.69075000,0
2025-01-01 20:15:00,708.6,709.01,707.73,708.14,689.389,1735763399999,488309.94353000,3326,418.65300000,296590.62589000,0
2025-01-01 20:30:00,708.15,708.56,707.96,708.16,619.221,1735764299999,438530.54220000,3312,371.02100000,262758.97882000,0
2025-01-01 20:45:00,708.16,708.6,708.15,708.22,484.959,1735765199999,343542.45036000,2541,276.36100000,195775.83721000,0
2025-01-01 21:00:00,708.21,708.79,707.2,707.89,1071.203,1735766099999,758408.58750000,4084,642.52900000,454905.36050000,0
2025-01-01 21:15:00,707.89,708.36,707.26,707.83,862.404,1735766999999,610327.96239000,4115,430.48600000,304667.95552000,0
2025-01-01 21:30:00,707.83,707.95,707.01,707.15,688.116,1735767899999,486821.44413000,3350,395.57200000,279864.68056000,0
2025-01-01 21:45:00,707.16,708.04,707.15,707.96,730.433,1735768799999,516817.10724000,3002,369.01400000,261110.26001000,0
2025-01-01 22:00:00,707.97,708.5,707.1,708.49,657.355,1735769699999,465262.07916000,2455,399.14100000,282530.00297000,0
2025-01-01 22:15:00,708.49,708.57,707.44,707.49,998.555,1735770599999,707085.59664000,3214,413.66500000,292905.75749000,0
2025-01-01 22:30:00,707.5,708.0,707.21,707.37,647.806,1735771499999,458439.38362000,2012,320.01200000,226465.77926000,0
2025-01-01 22:45:00,707.37,708.0,707.36,707.58,1175.929,1735772399999,832277.91013000,2935,691.04300000,489078.08796000,0
2025-01-01 23:00:00,707.58,709.0,707.2,708.39,1532.844,1735773299999,1085372.41448000,5392,921.75000000,652717.38381000,0
2025-01-01 23:15:00,708.38,708.38,707.18,707.36,607.587,1735774199999,429887.88450000,2800,193.20500000,136709.93315000,0
2025-01-01 23:30:00,707.37,708.19,707.19,708.18,999.075,1735775099999,706941.50893000,4713,704.45200000,498482.49168000,0
2025-01-01 23:45:00,708.18,708.3,706.77,707.84,1559.193,1735775999999,1103236.04747000,4535,492.45600000,348593.06238000,0
2025-01-02 00:00:00,707.84,707.97,704.57,705.68,2102.125,1735776899999,1484522.39887000,8705,833.05200000,588207.42297000,0
2025-01-02 00:15:00,705.69,706.34,698.69,701.7,34934.163,1735777799999,24513542.54449000,35983,18465.17800000,12953950.02387000,0
2025-01-02 00:30:00,701.7,703.8,700.53,703.57,7135.097,1735778699999,5011532.21720000,17090,3859.44200000,2710296.58484000,0
2025-01-02 00:45:00,703.58,704.63,701.21,702.09,4001.29,1735779599999,2813752.42542000,12425,2028.31800000,1426180.43776000,0
2025-01-02 01:00:00,702.1,703.5,701.31,702.47,4367.12,1735780499999,3068101.29816000,12411,1826.82000000,1283550.80735000,0
2025-01-02 01:15:00,702.47,703.51,702.11,702.56,1920.685,1735781399999,1350038.24641000,7854,940.71800000,661250.89108000,0
2025-01-02 01:30:00,702.56,702.87,700.72,702.76,1964.744,1735782299999,1378931.55592000,6782,927.96400000,651386.54548000,0
2025-01-02 01:45:00,702.76,702.78,700.71,701.53,1863.892,1735783199999,1307560.97871000,5111,461.66100000,323928.95528000,0
2025-01-02 02:00:00,701.53,702.19,700.81,701.52,1582.645,1735784099999,1109978.05238000,4561,698.72600000,490079.47675000,0
2025-01-02 02:15:00,701.52,701.53,699.97,700.68,3539.557,1735784999999,2479382.22670000,6175,1141.64700000,799758.06162000,0
2025-01-02 02:30:00,700.68,700.68,698.04,699.7,3337.213,1735785899999,2333159.40787000,7110,1259.85100000,880950.43459000,0
2025-01-02 02:45:00,699.69,702.11,699.69,702.11,2995.794,1735786799999,2100546.32087000,5262,1940.76500000,1360668.19137000,0
2025-01-02 03:00:00,702.11,702.77,701.6,702.1,2729.097,1735787699999,1916450.19913000,7226,1763.53500000,1238384.45817000,0
2025-01-02 03:15:00,702.1,704.2,701.64,703.46,3276.133,1735788599999,2304271.55923000,6730,2142.26200000,1506564.38891000,0
2025-01-02 03:30:00,703.47,703.7,702.13,702.89,1230.355,1735789499999,864945.95012000,5825,489.36300000,344055.54983000,0
2025-01-02 03:45:00,702.9,703.84,701.8,702.17,7966.382,1735790399999,5597059.00949000,7209,4733.72800000,3325025.05747000,0
2025-01-02 04:00:00,702.17,702.9,701.7,702.12,1637.471,1735791299999,1149799.16911000,6576,916.51800000,643546.21508000,0
2025-01-02 04:15:00,702.12,702.7,701.86,702.21,1563.12,1735792199999,1097837.67188000,5915,979.76800000,688182.17798000,0
2025-01-02 04:30:00,702.21,707.59,702.2,706.64,4917.12,1735793099999,3469276.47271000,11463,2614.63300000,1845104.27796000,0
2025-01-02 04:45:00,706.63,709.4,706.56,707.5,5598.788,1735793999999,3965695.16926000,14248,2721.20700000,1927122.68625000,0
2025-01-02 05:00:00,707.49,708.09,705.44,707.16,4190.832,1735794899999,2960907.82777000,8598,1940.58300000,1371052.26593000,0
2025-01-02 05:15:00,707.15,707.9,706.21,707.48,1140.921,1735795799999,806922.16195000,4782,715.01600000,505701.39866000,0
2025-01-02 05:30:00,707.48,707.99,706.67,707.6,2095.818,1735796699999,1482619.98341000,4534,1251.94600000,885735.61258000,0
2025-01-02 05:45:00,707.61,707.61,705.78,706.49,1310.977,1735797599999,926273.34561000,4344,598.05500000,422466.79149000,0
2025-01-02 06:00:00,706.5,707.29,706.09,706.42,2025.36,1735798499999,1431144.81335000,5790,1003.85600000,709321.79849000,0
2025-01-02 06:15:00,706.42,706.77,703.61,703.65,3558.39,1735799399999,2508856.44654000,7652,1396.46100000,984404.94801000,0
2025-01-02 06:30:00,703.65,705.24,703.36,704.74,1709.824,1735800299999,1204439.47933000,6418,1206.64300000,850073.08986000,0
2025-01-02 06:45:00,704.73,705.09,704.2,704.88,1015.77,1735801199999,715686.82784000,4591,567.10900000,399580.28414000,0
2025-01-02 07:00:00,704.88,706.25,704.15,706.17,2583.416,1735802099999,1822956.38372000,6450,1428.98500000,1008269.98109000,0
2025-01-02 07:15:00,706.17,707.53,705.84,707.21,3080.798,1735802999999,2177841.74305000,5949,2165.28500000,1530661.64743000,0
2025-01-02 07:30:00,707.22,707.25,706.16,706.77,947.407,1735803899999,669548.22146000,3765,462.06100000,326564.30815000,0
2025-01-02 07:45:00,706.77,707.32,706.2,706.94,997.318,1735804799999,704753.47041000,3331,610.18600000,431207.48072000,0
2025-01-02 08:00:00,706.95,708.95,706.89,708.79,2850.153,1735805699999,2017332.62177000,5479,1696.60900000,1200770.41917000,0
2025-01-02 08:15:00,708.8,709.13,707.6,707.8,2445.719,1735806599999,1732617.64355000,5093,1315.94900000,932247.11097000,0
2025-01-02 08:30:00,707.8,708.8,706.86,708.63,1995.183,1735807499999,1412516.67187000,5046,1293.02100000,915377.67836000,0
2025-01-02 08:45:00,708.64,710.5,708.51,710.49,6389.832,1735808399999,4533631.55159000,8950,3831.71500000,2719012.29989000,0
2025-01-02 09:00:00,710.49,710.54,708.91,710.06,3186.874,1735809299999,2261676.07698000,6675,1564.80500000,1110742.25513000,0
2025-01-02 09:15:00,710.05,711.4,710.05,711.3,3170.444,1735810199999,2253680.96635000,8339,1543.98300000,1097530.13888000,0
2025-01-02 09:30:00,711.3,713.98,711.22,712.42,4623.934,1735811099999,3295386.03759000,9657,2780.26000000,1981196.47370000,0
2025-01-02 09:45:00,712.42,715.8,711.77,715.08,6515.424,1735811999999,4651146.32137000,12937,4221.54600000,3013145.48376000,0
2025-01-02 10:00:00,715.08,715.5,712.05,712.24,3840.468,1735812899999,2740069.24924000,12661,1711.22000000,1220678.16481000,0
2025-01-02 10:15:00,712.24,713.67,711.87,713.14,2573.1,1735813799999,1833940.15059000,9981,1444.69000000,1029667.22000000,0
2025-01-02 10:30:00,713.14,713.9,712.36,712.82,2411.239,1735814699999,1719466.72624000,6867,1212.05500000,864432.62267000,0
2025-01-02 10:45:00,712.82,712.9,711.83,712.5,1152.775,1735815599999,821350.82386000,5346,661.95900000,471644.38328000,0
2025-01-02 11:00:00,712.5,712.58,710.9,711.06,3810.675,1735816499999,2711565.45605000,7821,1585.33700000,1128096.87471000,0
2025-01-02 11:15:00,711.05,712.29,710.68,712.2,2486.268,1735817399999,1768941.59002000,5545,1187.60500000,844915.15564000,0
2025-01-02 11:30:00,712.21,712.8,711.5,712.8,1199.211,1735818299999,854295.16690000,5418,722.05800000,514376.90692000,0
2025-01-02 11:45:00,712.81,713.38,712.71,713.26,2593.9,1735819199999,1849495.64582000,4823,1241.29800000,885057.07377000,0
2025-01-02 12:00:00,713.27,714.09,713.27,713.32,1546.644,1735820099999,1103872.45887000,6173,807.57900000,576378.07897000,0
2025-01-02 12:15:00,713.32,713.92,711.6,711.85,1580.597,1735820999999,1126535.84433000,4486,657.82200000,468949.19481000,0
2025-01-02 12:30:00,711.86,712.8,711.01,712.66,1206.042,1735821899999,858847.89991000,4599,662.77000000,472003.55955000,0
2025-01-02 12:45:00,712.67,714.11,712.67,713.96,3406.373,1735822799999,2429940.03886000,5128,2402.54500000,1713876.51992000,0
2025-01-02 13:00:00,713.96,714.0,712.11,712.12,1723.902,1735823699999,1229475.91721000,6317,776.32100000,553670.10713000,0
2025-01-02 13:15:00,712.12,712.7,711.5,712.28,1203.022,1735824599999,856757.12080000,6127,520.33600000,370581.42029000,0
2025-01-02 13:30:00,712.29,712.4,711.06,711.55,2143.226,1735825499999,1525359.56330000,5408,877.11600000,624294.88636000,0
2025-01-02 13:45:00,711.55,711.7,710.15,711.39,3622.743,1735826399999,2575900.27390000,7562,1234.29400000,877692.85784000,0
2025-01-02 14:00:00,711.4,711.72,708.05,710.59,3172.912,1735827299999,2252099.69332000,12450,1466.28100000,1040886.29963000,0
2025-01-02 14:15:00,710.6,711.24,709.46,710.63,2025.216,1735828199999,1438788.74009000,7091,971.01400000,689978.04585000,0
2025-01-02 14:30:00,710.63,714.55,709.44,711.68,6930.262,1735829099999,4932721.62045000,28434,3924.77800000,2793500.90782000,0
2025-01-02 14:45:00,711.68,713.52,710.0,711.9,7047.547,1735829999999,5013861.38460000,18863,2267.50600000,1614218.70752000,0
2025-01-02 15:00:00,711.9,712.85,710.3,711.17,3193.895,1735830899999,2272544.40361000,10316,2166.38400000,1541686.56860000,0
2025-01-02 15:15:00,711.17,711.7,706.26,708.95,4712.86,1735831799999,3338497.30541000,13561,2289.88000000,1622562.38199000,0
2025-01-02 15:30:00,708.94,709.4,706.31,707.2,3548.675,1735832699999,2510387.75344000,13136,1374.26100000,972342.21546000,0
2025-01-02 15:45:00,707.2,707.82,703.29,704.54,11889.271,1735833599999,8384453.21386000,14574,4590.31700000,3236446.31854000,0
2025-01-02 16:00:00,704.55,705.32,700.0,705.32,10901.346,1735834499999,7655988.58731000,15457,3431.45800000,2413294.35200000,0
2025-01-02 16:15:00,705.31,707.8,704.8,707.21,3921.97,1735835399999,2770833.05047000,12550,2229.42300000,1575082.23007000,0
2025-01-02 16:30:00,707.22,707.72,706.29,707.38,2941.671,1735836299999,2079993.79269000,8133,1500.18000000,1060708.23337000,0
2025-01-02 16:45:00,707.39,707.72,706.0,706.44,1309.884,1735837199999,926025.30164000,5798,654.47300000,462699.72677000,0
2025-01-02 17:00:00,706.44,709.24,705.75,708.98,2579.155,1735838099999,1824343.74647000,6756,1609.45400000,1138731.62063000,0
2025-01-02 17:15:00,708.97,709.1,707.4,707.58,1436.6,1735838999999,1017550.33653000,5958,694.41800000,491854.97935000,0
2025-01-02 17:30:00,707.58,707.79,702.99,703.54,7196.671,1735839899999,5068555.65130000,10533,4405.89400000,3101590.53424000,0
2025-01-02 17:45:00,703.55,705.17,702.0,705.0,3676.452,1735840799999,2586046.58055000,10760,2528.95100000,1779319.57108000,0
2025-01-02 18:00:00,705.0,705.3,703.76,704.82,1152.292,1735841699999,811917.09583000,7913,616.94300000,434681.37134000,0
2025-01-02 18:15:00,704.82,705.4,704.26,705.19,1635.048,1735842599999,1152488.91367000,4055,1206.52800000,850436.58162000,0
2025-01-02 18:30:00,705.18,705.6,704.56,705.59,1026.717,1735843499999,723932.77307000,4376,589.04900000,415328.82434000,0
2025-01-02 18:45:00,705.59,706.4,705.59,706.4,782.05,1735844399999,552160.95459000,3729,482.96900000,341009.74018000,0
2025-01-02 19:00:00,706.4,707.29,705.99,706.71,1232.513,1735845299999,871061.94006000,4099,537.64800000,380008.04132000,0
2025-01-02 19:15:00,706.71,707.64,706.62,707.3,598.786,1735846199999,423468.62720000,3045,380.30000000,268951.24830000,0
2025-01-02 19:30:00,707.3,707.3,705.8,706.69,1140.475,1735847099999,805609.80064000,4384,347.01400000,245152.59544000,0
2025-01-02 19:45:00,706.69,707.0,704.32,704.81,1912.846,1735847999999,1349679.30160000,5456,620.97800000,438187.20047000,0
2025-01-02 20:00:00,704.81,706.12,704.77,706.06,1065.5,1735848899999,751859.66754000,4509,431.58500000,304505.86891000,0
2025-01-02 20:15:00,706.06,707.08,705.8,706.75,944.73,1735849799999,667577.19555000,2718,501.09800000,354051.08426000,0
2025-01-02 20:30:00,706.75,706.88,705.43,705.87,797.846,1735850699999,563314.68024000,3681,365.91600000,258386.84806000,0
2025-01-02 20:45:00,705.87,706.46,705.65,706.1,937.853,1735851599999,662251.29680000,4504,456.57700000,322429.79890000,0
2025-01-02 21:00:00,706.11,706.36,704.59,704.75,1508.022,1735852499999,1063372.38264000,3938,1042.99200000,735421.01694000,0
2025-01-02 21:15:00,704.75,705.72,704.63,705.5,996.523,1735853399999,702495.55332000,3826,578.14300000,407520.17790000,0
2025-01-02 21:30:00,705.51,705.63,704.73,704.8,553.732,1735854299999,390472.29978000,3021,327.95200000,231248.02044000,0
2025-01-02 21:45:00,704.81,705.99,704.6,705.99,820.844,1735855199999,578992.04515000,2818,607.59100000,428596.54701000,0
2025-01-02 22:00:00,705.99,706.16,704.8,704.81,1078.736,1735856099999,761062.97400000,2978,373.47000000,263480.03126000,0
2025-01-02 22:15:00,704.81,704.92,703.25,704.42,1549.14,1735856999999,1090886.60789000,4937,603.52200000,424916.18949000,0
2025-01-02 22:30:00,704.42,705.7,704.42,705.65,667.434,1735857899999,470744.47952000,2997,389.98900000,275034.57584000,0
2025-01-02 22:45:00,705.64,705.85,705.59,705.76,442.614,1735858799999,312349.27905000,2013,216.09700000,152496.73570000,0
2025-01-02 23:00:00,705.75,706.2,705.0,705.5,917.362,1735859699999,647330.92248000,3928,411.31500000,290275.85154000,0
2025-01-02 23:15:00,705.5,706.44,705.34,706.24,1134.835,1735860599999,801236.06898000,2687,708.56800000,500238.89246000,0
2025-01-02 23:30:00,706.24,706.64,706.17,706.47,971.152,1735861499999,686100.14778000,2916,538.38800000,380358.93141000,0
2025-01-02 23:45:00,706.48,706.48,706.09,706.25,1185.004,1735862399999,836936.18255000,5021,500.92200000,353811.91041000,0
2025-01-03 00:00:00,706.24,706.35,705.56,706.13,1588.212,1735863299999,1121321.82260000,5357,627.54600000,443086.06238000,0
2025-01-03 00:15:00,706.14,706.55,705.0,706.48,2338.121,1735864199999,1650283.18405000,4725,1167.16200000,823834.40401000,0
2025-01-03 00:30:00,706.48,706.8,704.46,704.6,2510.576,1735865099999,1771365.78489000,9291,1127.54800000,795647.04396000,0
2025-01-03 00:45:00,704.61,705.1,703.69,704.07,2193.543,1735865999999,1544481.30764000,5335,1120.10700000,788619.46452000,0
2025-01-03 01:00:00,704.08,704.42,702.04,702.06,2955.58,1735866899999,2078092.89656000,6160,1256.12700000,883335.68353000,0
2025-01-03 01:15:00,702.07,702.73,701.5,702.7,3794.277,1735867799999,2663418.13553000,6860,2021.71400000,1419122.23810000,0
2025-01-03 01:30:00,702.7,702.78,701.1,701.55,2308.74,1735868699999,1620157.43822000,7037,983.30000000,689948.81890000,0
